ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
CDK18	-1.53898	-1.53898	-1.53898	-1.53898	0.728817	0.728817	0.728817	1.19816	-0.271444	1.09297245291102	-0.271444	3	0.65383275261324	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.30	-1.30	-1.30	-1.30	-1.30	-1.30	-1.30	-1.30	-1.30	-1.30	-0.27	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	1.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO27	0.814651	0.814651	0.814651	0.814651	3.065	3.065	3.065	3.0771	2.07489183333333	0.997398144106357	2.07489183333333	3	0.279268292682927	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	1.21	1.21	1.21	1.21	1.21	1.21	1.21	1.21	1.21	1.21	2.07	3.05	3.05	3.05	3.05	3.05	3.05	3.05	3.05	3.05	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.06	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP7	1.80077	1.80077	1.80077	1.80077	5.54345	5.54345	5.54345	5.62598	3.731795	1.79424926474138	3.731795	3	0.0196864111498258	1.80	1.80	1.80	1.80	1.80	1.80	1.80	1.80	1.80	1.80	1.97	1.97	1.97	1.97	1.97	1.97	1.97	1.97	1.97	1.97	3.73	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.54	5.54	5.54	5.54	5.54	5.54	5.54	5.54	5.54	5.54	5.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBNL1-AS1	-4.16202	-4.16202	-4.16202	-4.16202	-0.161	-0.161	-0.161	0.0127749	-1.73406835	1.67541073427109	-1.73406835	3	0.978222996515679	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-4.16	-3.45	-3.45	-3.45	-3.45	-3.45	-3.45	-3.45	-3.45	-3.45	-3.45	-1.73	-0.29	-0.29	-0.29	-0.29	-0.29	-0.29	-0.29	-0.29	-0.29	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	0.01	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO1E	4.00935	4.00935	4.00935	4.00935	5.73733	5.73733	5.73733	5.79167	5.02398833333333	0.73013844957462	5.02398833333333	3	0.744599303135889	4.01	4.01	4.01	4.01	4.01	4.01	4.01	4.01	4.01	4.01	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	5.02	5.67	5.67	5.67	5.67	5.67	5.67	5.67	5.67	5.67	5.74	5.74	5.74	5.74	5.74	5.74	5.74	5.74	5.74	5.74	5.79	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EP300-AS1	-3.31158	-3.31158	-3.31158	-3.31158	0.0538232	0.0538232	0.0538232	0.194162	-1.48103163333333	1.48799349487395	-1.48103163333333	3	0.685365853658537	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.14	-3.14	-3.14	-3.14	-3.14	-3.14	-3.14	-3.14	-3.14	-3.14	-1.48	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G4E-AS1	-6.1003	-6.1003	-6.1003	-6.1003	0.772639	0.772639	0.772639	1.5426	-1.98647566666667	3.05679825191865	-1.98647566666667	3	0.786062717770035	-6.10	-6.10	-6.10	-6.10	-6.10	-6.10	-6.10	-6.10	-6.10	-6.10	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-1.99	0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	1.54	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMTOR2	4.71806	4.71806	4.71806	4.71806	6.08835	6.08835	6.08835	6.2096	5.40209	0.646467231136531	5.40209	3	0.545470383275261	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.73	4.73	4.73	4.73	4.73	4.73	4.73	4.73	4.73	4.73	5.40	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SELENOF	4.82878	4.82878	4.82878	4.82878	6.17921	6.17921	6.17921	6.34698	5.54825	0.649419770744111	5.54825	3	0.472299651567944	4.83	4.83	4.83	4.83	4.83	4.83	4.83	4.83	4.83	4.83	4.84	4.84	4.84	4.84	4.84	4.84	4.84	4.84	4.84	4.84	5.55	6.04	6.04	6.04	6.04	6.04	6.04	6.04	6.04	6.04	6.18	6.18	6.18	6.18	6.18	6.18	6.18	6.18	6.18	6.18	6.35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTBP1-DT	-0.2805	-0.2805	-0.2805	-0.2805	2.36281	2.36281	2.36281	2.41398	1.1943266	1.18428275442266	1.1943266	3	0.386411149825784	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	1.19	2.31	2.31	2.31	2.31	2.31	2.31	2.31	2.31	2.31	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.41	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEA1	4.3258	4.3258	4.3258	4.3258	5.60308	5.60308	5.60308	5.74823	5.06817833333333	0.563961520596828	5.06817833333333	3	0.636411149825784	4.33	4.33	4.33	4.33	4.33	4.33	4.33	4.33	4.33	4.33	4.57	4.57	4.57	4.57	4.57	4.57	4.57	4.57	4.57	4.57	5.07	5.50	5.50	5.50	5.50	5.50	5.50	5.50	5.50	5.50	5.60	5.60	5.60	5.60	5.60	5.60	5.60	5.60	5.60	5.60	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYAL1	-1.98246	-1.98246	-1.98246	-1.98246	2.11106	2.11106	2.11106	2.12143	0.116511666666667	1.97505178024456	0.116511666666667	3	0.00435540069686411	-1.98	-1.98	-1.98	-1.98	-1.98	-1.98	-1.98	-1.98	-1.98	-1.98	-1.84	-1.84	-1.84	-1.84	-1.84	-1.84	-1.84	-1.84	-1.84	-1.84	0.12	2.04	2.04	2.04	2.04	2.04	2.04	2.04	2.04	2.04	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.11	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARSB	-1.6803	-1.6803	-1.6803	-1.6803	2.56565	2.56565	2.56565	2.5679	0.721143833333333	1.85789397065247	0.721143833333333	3	0.451742160278746	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.09	-1.09	-1.09	-1.09	-1.09	-1.09	-1.09	-1.09	-1.09	-1.09	0.72	2.52	2.52	2.52	2.52	2.52	2.52	2.52	2.52	2.52	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF75A	1.07869	1.07869	1.07869	1.07869	2.71119	2.71119	2.71119	2.86448	2.01016833333333	0.731141368578761	2.01016833333333	3	0.540766550522648	1.08	1.08	1.08	1.08	1.08	1.08	1.08	1.08	1.08	1.08	1.30	1.30	1.30	1.30	1.30	1.30	1.30	1.30	1.30	1.30	2.01	2.61	2.61	2.61	2.61	2.61	2.61	2.61	2.61	2.61	2.71	2.71	2.71	2.71	2.71	2.71	2.71	2.71	2.71	2.71	2.86	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR3	-2.03044	-2.03044	-2.03044	-2.03044	1.87641	1.87641	1.87641	2.02313	0.1563935	1.77464130329519	0.1563935	3	0.555400696864112	-2.03	-2.03	-2.03	-2.03	-2.03	-2.03	-2.03	-2.03	-2.03	-2.03	-1.81	-1.81	-1.81	-1.81	-1.81	-1.81	-1.81	-1.81	-1.81	-1.81	0.16	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	2.02	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPICE1	1.15738	1.15738	1.15738	1.15738	2.28593	2.28593	2.28593	2.47246	1.78794666666667	0.54800217632374	1.78794666666667	3	0.385191637630662	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.16	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.79	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.29	2.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2S1	-1.82017	-1.82017	-1.82017	-1.82017	2.25878	2.25878	2.25878	2.27054	0.419883333333333	1.7535655568647	0.419883333333333	3	0.377177700348432	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.82	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	0.42	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL26	-0.690408	-0.690408	-0.690408	-0.690408	0.720088	0.720088	0.720088	0.946884	0.143428666666667	0.6558555609631	0.143428666666667	3	0.691114982578397	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	0.14	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMC5	1.50511	1.50511	1.50511	1.50511	3.78594	3.78594	3.78594	3.81755	2.746395	1.02063762084869	2.746395	3	0.367247386759582	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.68	1.68	1.68	1.68	1.68	1.68	1.68	1.68	1.68	1.68	2.75	3.66	3.66	3.66	3.66	3.66	3.66	3.66	3.66	3.66	3.79	3.79	3.79	3.79	3.79	3.79	3.79	3.79	3.79	3.79	3.82	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GATAD2B	1.55757	1.55757	1.55757	1.55757	2.73006	2.73006	2.73006	2.95038	2.18445833333333	0.571205037192328	2.18445833333333	3	0.74581881533101	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	1.56	2.18	2.53	2.53	2.53	2.53	2.53	2.53	2.53	2.53	2.53	2.73	2.73	2.73	2.73	2.73	2.73	2.73	2.73	2.73	2.73	2.95	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2A2	4.09125	4.09125	4.09125	4.09125	5.40277	5.40277	5.40277	5.58996	4.834235	0.559740532650319	4.834235	3	0.984843205574913	4.09	4.09	4.09	4.09	4.09	4.09	4.09	4.09	4.09	4.09	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.83	5.10	5.10	5.10	5.10	5.10	5.10	5.10	5.10	5.10	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.40	5.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX3	2.12952	2.12952	2.12952	2.12952	3.29184	3.29184	3.29184	3.3935	2.77203333333333	0.523933602843807	2.77203333333333	3	0.673693379790941	2.13	2.13	2.13	2.13	2.13	2.13	2.13	2.13	2.13	2.13	2.20	2.20	2.20	2.20	2.20	2.20	2.20	2.20	2.20	2.20	2.77	3.16	3.16	3.16	3.16	3.16	3.16	3.16	3.16	3.16	3.29	3.29	3.29	3.29	3.29	3.29	3.29	3.29	3.29	3.29	3.39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2AC13	-1.25198	-1.25198	-1.25198	-1.25198	2.41346	2.41346	2.41346	2.70987	0.908389333333333	1.62449810626735	0.908389333333333	3	0.820731707317073	-1.25	-1.25	-1.25	-1.25	-1.25	-1.25	-1.25	-1.25	-1.25	-1.25	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	0.91	2.30	2.30	2.30	2.30	2.30	2.30	2.30	2.30	2.30	2.41	2.41	2.41	2.41	2.41	2.41	2.41	2.41	2.41	2.41	2.71	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH5	-6.13527	-6.13527	-6.13527	-6.13527	-2.84131	-2.84131	-2.84131	-2.46096	-4.24542166666667	1.39821632557837	-4.24542166666667	3	0.874216027874564	-6.14	-6.14	-6.14	-6.14	-6.14	-6.14	-6.14	-6.14	-6.14	-6.14	-5.42	-5.42	-5.42	-5.42	-5.42	-5.42	-5.42	-5.42	-5.42	-5.42	-4.25	-3.41	-3.41	-3.41	-3.41	-3.41	-3.41	-3.41	-3.41	-3.41	-2.84	-2.84	-2.84	-2.84	-2.84	-2.84	-2.84	-2.84	-2.84	-2.84	-2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0232	3.23336	3.23336	3.23336	3.23336	4.70452	4.70452	4.70452	4.73582	4.048225	0.635338174039363	4.048225	3	0.479442508710801	3.23	3.23	3.23	3.23	3.23	3.23	3.23	3.23	3.23	3.23	3.44	3.44	3.44	3.44	3.44	3.44	3.44	3.44	3.44	3.44	4.05	4.58	4.58	4.58	4.58	4.58	4.58	4.58	4.58	4.58	4.70	4.70	4.70	4.70	4.70	4.70	4.70	4.70	4.70	4.70	4.74	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
