AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
ENSG00000104951	IL4I1	7.84	7.57	-0.28	-0.22	6.1	8.58	0.62	9	2	7	3
ENSG00000077063	CTTNBP2	5.46	5.07	-0.39	-0.22	4.32	6.53	0.77	9	2	3	7
ENSG00000179348	GATA2	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000123342	MMP19	6.28	6.09	-0.19	0.0	5.31	7.2	0.6	8	2	5	5
ENSG00000117318	ID3	5.19	4.87	-0.31	-0.22	4.32	6.16	0.62	9	2	5	5
ENSG00000198959	TGM2	4.69	4.51	-0.19	0.0	4.32	5.16	0.32	9	0	12	0
ENSG00000143226	FCGR2A	7.53	7.33	-0.2	-0.12	6.13	8.35	0.64	8	3	3	6
ENSG00000213689	TREX1	7.85	7.63	-0.23	-0.22	6.72	8.67	0.48	9	1	8	3
ENSG00000124762	CDKN1A	8.14	8.31	0.16	0.0	6.55	9.77	1.08	5	6	2	4
ENSG00000134531	EMP1	7.99	7.99	-0.0	0.0	6.53	8.8	0.64	6	4	6	2
ENSG00000138798	EGF	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000185630	PBX1	4.8	4.49	-0.31	0.0	4.32	5.47	0.36	10	1	11	0
ENSG00000126785	RHOJ	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000198053	SIRPA	7.65	7.39	-0.26	-0.12	6.46	8.94	0.81	8	4	2	6
ENSG00000100234	TIMP3	5.21	4.65	-0.56	-0.1	4.32	6.29	0.64	10	2	1	9
ENSG00000204264	PSMB8	11.18	11.01	-0.18	-0.11	10.67	11.69	0.34	9	1	10	1
ENSG00000196230	TUBB	10.34	10.34	0.0	0.0	9.52	11.31	0.59	6	3	5	4
ENSG00000156738	MS4A1	5.94	6.05	0.11	0.0	4.93	6.98	0.71	5	4	5	3
ENSG00000165140	FBP1	7.4	7.59	0.19	0.0	5.99	9.58	1.22	5	7	0	5
ENSG00000110324	IL10RA	10.85	10.71	-0.14	0.0	10.2	11.4	0.42	8	2	7	3
ENSG00000107317	PTGDS	7.01	6.7	-0.31	-0.12	5.19	8.79	1.04	8	2	3	7
ENSG00000116132	PRRX1	5.17	4.68	-0.49	0.0	4.32	6.29	0.58	10	1	1	10
ENSG00000184227	ACOT1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000154188	ANGPT1	5.38	5.15	-0.23	-0.12	4.32	6.58	0.73	8	3	3	6
ENSG00000175445	LPL	5.48	4.8	-0.68	-0.1	4.32	7.29	0.85	10	1	1	10
ENSG00000105851	PIK3CG	10.71	10.66	-0.05	0.0	10.21	11.58	0.38	7	1	10	1
ENSG00000099985	OSM	5.23	4.82	-0.41	-0.11	4.32	6.64	0.79	9	2	2	8
ENSG00000185338	SOCS1	9.64	8.99	-0.65	-0.22	6.68	11.22	1.31	9	3	1	8
ENSG00000087237	CETP	4.95	4.79	-0.16	-0.25	4.32	5.67	0.5	8	2	5	5
ENSG00000151651	ADAM8	9.32	9.2	-0.11	-0.12	8.66	9.85	0.37	8	1	9	2
ENSG00000077782	FGFR1	6.51	6.74	0.23	0.14	4.32	9.15	1.55	5	5	2	5
ENSG00000158481	CD1C	5.26	4.94	-0.32	0.0	4.32	6.36	0.62	9	2	4	6
ENSG00000065989	PDE4A	8.4	8.2	-0.2	-0.25	7.29	9.51	0.69	8	2	5	5
ENSG00000135457	TFCP2	8.18	8.18	-0.0	0.0	7.69	8.59	0.3	6	0	12	0
ENSG00000126353	CCR7	7.93	7.93	-0.0	0.0	6.91	8.86	0.65	6	3	5	4
ENSG00000163421	PROK2	6.43	5.86	-0.57	0.0	4.32	8.8	1.66	8	4	0	8
ENSG00000134853	PDGFRA	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000080823	MOK	4.81	4.88	0.07	0.0	4.32	5.58	0.47	5	3	9	0
ENSG00000010810	FYN	11.84	11.97	0.13	0.25	11.23	12.39	0.4	4	3	8	1
ENSG00000136158	SPRY2	8.28	8.37	0.09	0.14	7.41	9.21	0.6	5	4	5	3
ENSG00000140285	FGF7	5.05	4.96	-0.09	0.0	4.32	6.41	0.63	7	1	6	5
ENSG00000213906	LTB4R2	7.62	7.82	0.2	0.33	7.07	8.35	0.41	3	3	8	1
ENSG00000140470	ADAMTS17	5.38	5.48	0.1	0.14	4.37	6.47	0.69	5	4	4	4
ENSG00000082014	SMARCD3	6.09	6.09	-0.0	0.0	4.32	7.83	1.11	6	4	3	5
ENSG00000086991	NOX4	4.56	4.36	-0.2	0.0	4.32	4.79	0.13	11	0	12	0
ENSG00000168610	STAT3	10.3	10.46	0.17	0.0	9.9	11.11	0.35	3	2	10	0
ENSG00000105866	SP4	8.67	8.75	0.08	0.25	8.26	9.19	0.27	4	1	11	0
ENSG00000110876	SELPLG	6.77	6.77	0.0	0.0	5.99	7.79	0.45	6	1	10	1
ENSG00000148730	EIF4EBP2	9.1	9.22	0.12	0.22	8.7	9.68	0.25	3	1	11	0
ENSG00000185070	FLRT2	4.37	4.33	-0.04	0.0	4.32	4.42	0.03	11	0	12	0
ENSG00000127191	TRAF2	8.55	8.71	0.16	0.12	7.77	9.57	0.52	4	3	7	2
ENSG00000196878	LAMB3	4.83	4.83	-0.0	0.0	4.32	6.13	0.53	6	2	6	4
ENSG00000105205	CLC	5.39	5.02	-0.37	-0.4	4.32	6.36	0.53	10	1	6	5
ENSG00000118985	ELL2	8.53	8.4	-0.13	0.0	7.13	9.58	0.82	7	4	3	5
ENSG00000178562	CD28	6.69	6.88	0.19	0.0	4.73	8.73	1.22	5	7	0	5
ENSG00000110330	BIRC2	10.02	9.96	-0.06	0.0	9.44	10.57	0.38	7	2	8	2
ENSG00000117586	TNFSF4	8.07	7.95	-0.12	0.0	7.07	9.49	0.77	7	3	4	5
ENSG00000164930	FZD6	5.33	5.5	0.17	0.25	4.32	6.37	0.57	4	5	5	2
ENSG00000158859	ADAMTS4	5.51	4.98	-0.53	-0.3	4.32	6.47	0.67	10	2	3	7
ENSG00000160868	CYP3A4	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000203812	HIST2H2AA3	9.45	9.91	0.46	0.4	8.71	10.68	0.6	2	6	4	2
ENSG00000064115	TM7SF3	8.85	8.9	0.05	0.0	8.18	9.57	0.35	5	1	10	1
ENSG00000179344	HLA-DQB1	7.14	6.9	-0.23	-0.25	5.74	8.75	0.83	8	2	5	5
ENSG00000179151	EDC3	8.47	8.47	-0.0	0.0	7.99	8.82	0.25	6	0	12	0
ENSG00000007908	SELE	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000115602	IL1RL1	5.22	4.78	-0.44	0.0	4.32	6.56	0.78	9	2	1	9
ENSG00000136715	SAP130	8.54	8.57	0.03	0.0	8.26	8.95	0.2	5	0	12	0
ENSG00000168229	PTGDR	6.96	7.08	0.11	0.0	5.17	8.35	0.82	5	3	8	1
ENSG00000130203	APOE	5.51	4.52	-0.99	0.0	4.32	6.7	0.66	11	1	0	11
ENSG00000154229	PRKCA	7.52	7.62	0.09	0.12	6.97	8.12	0.33	4	2	9	1
ENSG00000183134	PTGDR2	4.74	4.44	-0.31	-0.18	4.32	5.11	0.22	11	0	12	0
ENSG00000120949	TNFRSF8	5.05	4.9	-0.15	-0.25	4.32	6.23	0.54	8	1	7	4
ENSG00000160113	NR2F6	6.03	6.07	0.04	0.0	5.48	6.45	0.3	5	0	11	1
ENSG00000167244	IGF2	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000113761	ZNF346	5.97	5.97	0.0	0.0	5.51	6.36	0.31	6	0	12	0
ENSG00000047936	ROS1	4.53	4.36	-0.18	0.0	4.32	4.75	0.12	11	0	12	0
ENSG00000163735	CXCL5	6.89	6.64	-0.25	0.0	4.32	9.94	1.68	7	4	2	6
ENSG00000106178	CCL24	7.0	7.17	0.17	0.0	5.34	8.99	1.11	5	5	2	5
ENSG00000106483	SFRP4	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000173432	SAA1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000091879	ANGPT2	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000100311	PDGFB	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000067182	TNFRSF1A	9.23	9.23	-0.0	0.0	8.68	9.87	0.35	6	1	10	1
ENSG00000085265	FCN1	6.62	6.31	-0.31	0.0	4.32	9.74	2.01	7	4	1	7
ENSG00000090339	ICAM1	8.56	8.56	-0.0	0.0	7.16	9.69	0.89	6	4	5	3
ENSG00000012061	ERCC1	7.18	7.35	0.17	0.22	6.53	7.75	0.36	3	3	8	1
ENSG00000140937	CDH11	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000204472	AIF1	7.03	7.35	0.32	0.0	4.32	9.84	1.98	5	7	0	5
ENSG00000065559	MAP2K4	8.32	8.32	0.0	0.0	8.02	8.68	0.21	6	0	12	0
ENSG00000253309	SERPINE3	5.21	4.64	-0.57	-0.36	4.32	5.9	0.46	11	1	2	9
ENSG00000197632	SERPINB2	8.99	8.99	-0.0	0.0	6.53	11.36	1.54	6	4	3	5
ENSG00000128342	LIF	7.97	6.87	-1.1	-0.11	4.32	10.97	2.18	9	3	1	8
ENSG00000138755	CXCL9	6.91	6.91	0.0	0.0	4.32	9.52	1.87	6	5	2	5
ENSG00000179934	CCR8	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000245848	CEBPA	6.75	6.75	-0.0	0.0	5.34	8.29	0.85	6	3	5	4
ENSG00000049130	KITLG	5.07	5.07	-0.0	0.0	4.32	6.26	0.67	6	3	5	4
ENSG00000158485	CD1B	4.78	4.47	-0.31	-0.27	4.32	5.15	0.23	11	0	12	0
ENSG00000120129	DUSP1	10.42	10.13	-0.29	-0.12	8.77	11.63	0.92	8	4	3	5
ENSG00000275385	CCL18	5.26	4.87	-0.38	0.0	4.32	6.21	0.7	9	2	3	7
ENSG00000146232	NFKBIE	8.68	8.86	0.18	0.22	8.02	9.46	0.38	3	2	9	1
ENSG00000137265	IRF4	8.85	9.29	0.43	0.22	7.92	10.49	0.82	3	7	2	3
ENSG00000182973	CNOT10	7.99	8.01	0.02	0.0	7.69	8.23	0.16	5	0	12	0
ENSG00000127329	PTPRB	6.22	6.34	0.13	0.0	4.38	7.75	0.89	5	5	5	2
ENSG00000005381	MPO	5.31	4.54	-0.77	-0.09	4.32	6.23	0.53	11	1	1	10
ENSG00000017427	IGF1	4.33	4.32	-0.01	0.0	4.32	4.34	0.01	11	0	12	0
ENSG00000026103	FAS	8.52	8.77	0.25	0.11	7.77	9.29	0.48	3	4	7	1
ENSG00000183625	CCR3	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000125384	PTGER2	10.74	10.36	-0.38	-0.22	9.22	12.18	0.79	9	2	4	6
ENSG00000006071	ABCC8	4.86	4.78	-0.08	0.0	4.32	5.86	0.53	7	3	3	6
ENSG00000156575	PRG3	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000159228	CBR1	7.16	6.91	-0.25	-0.22	6.05	7.83	0.52	9	1	7	4
ENSG00000141655	TNFRSF11A	7.01	7.1	0.09	0.0	6.04	8.4	0.63	5	3	7	2
ENSG00000145649	GZMA	13.4	12.78	-0.62	-0.11	11.44	14.91	1.14	9	3	1	8
ENSG00000187474	FPR3	6.99	6.47	-0.52	-0.12	4.32	9.16	1.62	8	4	1	7
ENSG00000165806	CASP7	7.73	7.6	-0.14	-0.12	6.88	8.4	0.45	8	2	8	2
ENSG00000170522	ELOVL6	8.42	7.9	-0.52	0.0	6.93	9.75	0.95	9	3	0	9
ENSG00000170323	FABP4	4.43	4.34	-0.08	-0.09	4.32	4.53	0.06	11	0	12	0
ENSG00000115604	IL18R1	9.6	9.65	0.05	0.14	8.92	10.35	0.36	5	1	10	1
ENSG00000113302	IL12B	5.68	5.0	-0.68	0.0	4.32	7.37	1.18	9	3	0	9
ENSG00000124469	CEACAM8	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000204599	TRIM39	7.05	7.19	0.15	0.0	6.63	7.48	0.27	3	0	12	0
ENSG00000100985	MMP9	7.77	7.77	0.0	0.0	5.29	11.0	1.46	6	5	2	5
ENSG00000101916	TLR8	5.81	5.71	-0.1	0.0	4.43	6.88	0.68	7	3	5	4
ENSG00000137462	TLR2	7.62	7.53	-0.09	0.0	6.21	8.62	0.64	7	2	8	2
ENSG00000077238	IL4R	8.57	8.68	0.11	0.0	7.33	9.7	0.69	5	6	4	2
ENSG00000111537	IFNG	12.05	10.21	-1.84	-0.11	6.04	16.7	3.49	9	3	0	9
ENSG00000141448	GATA6	4.5	4.35	-0.15	0.0	4.32	4.68	0.1	11	0	12	0
ENSG00000163064	EN1	4.71	4.65	-0.06	0.0	4.32	5.41	0.41	7	2	10	0
ENSG00000134954	ETS1	11.27	11.24	-0.03	0.0	10.96	11.63	0.2	7	0	12	0
ENSG00000169403	PTAFR	5.96	6.08	0.12	0.0	4.85	7.42	0.81	5	4	4	4
ENSG00000196154	S100A4	11.31	11.31	-0.0	0.0	10.54	12.04	0.4	6	2	9	1
ENSG00000213658	LAT	8.91	8.86	-0.05	0.0	8.37	9.45	0.3	7	1	10	1
ENSG00000138792	ENPEP	4.67	4.38	-0.29	0.0	4.32	5.01	0.19	11	0	12	0
ENSG00000264424	MYH4	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000112486	CCR6	5.95	5.78	-0.17	0.0	4.32	7.48	1.1	7	3	3	6
ENSG00000008438	PGLYRP1	4.77	4.4	-0.38	0.0	4.32	5.23	0.25	11	0	12	0
ENSG00000122861	PLAU	7.86	7.57	-0.29	-0.12	6.04	9.08	0.94	8	3	4	5
ENSG00000169245	CXCL10	7.73	7.73	0.0	0.0	5.0	11.25	1.76	6	5	2	5
ENSG00000163347	CLDN1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000168036	CTNNB1	11.27	11.21	-0.05	-0.12	11.02	11.54	0.17	8	0	12	0
ENSG00000155366	RHOC	8.92	9.22	0.29	0.3	8.34	9.62	0.37	2	4	7	1
ENSG00000118520	ARG1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000125726	CD70	6.49	6.6	0.11	0.0	4.55	7.56	0.8	5	4	7	1
ENSG00000095002	MSH2	7.92	7.98	0.07	0.0	7.25	8.79	0.46	5	2	9	1
ENSG00000170776	AKAP13	10.02	10.02	0.0	0.0	9.42	10.5	0.35	6	0	11	1
ENSG00000069702	TGFBR3	10.07	10.17	0.1	0.25	9.6	10.75	0.35	4	2	10	0
ENSG00000103274	NUBP1	8.62	8.78	0.16	0.22	8.08	9.3	0.33	3	1	10	1
ENSG00000140968	IRF8	8.65	8.95	0.3	0.0	7.47	10.21	0.94	4	6	2	4
ENSG00000160211	G6PD	9.7	9.5	-0.2	0.0	8.72	10.53	0.62	8	3	4	5
ENSG00000125538	IL1B	10.01	9.5	-0.52	0.0	7.55	12.28	1.62	8	3	1	8
ENSG00000157404	KIT	6.3	6.3	0.0	0.0	4.32	7.24	0.82	6	5	5	2
ENSG00000101017	CD40	6.28	6.56	0.28	0.12	4.32	7.97	0.96	4	5	5	2
ENSG00000188763	FZD9	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000112742	TTK	6.15	5.95	-0.19	-0.14	4.32	8.0	1.31	7	4	3	5
ENSG00000163823	CCR1	8.04	8.22	0.18	0.0	6.47	10.01	1.19	5	5	3	4
ENSG00000175352	NRIP3	5.14	4.91	-0.23	-0.12	4.32	6.12	0.69	8	2	4	6
ENSG00000106100	NOD1	7.31	7.31	0.0	0.0	6.69	7.86	0.31	6	1	10	1
ENSG00000204220	PFDN6	9.1	9.1	0.0	0.0	8.39	9.56	0.34	6	0	11	1
ENSG00000134470	IL15RA	5.12	4.9	-0.21	-0.12	4.32	5.97	0.64	8	2	4	6
ENSG00000066294	CD84	7.66	7.28	-0.38	-0.22	6.39	8.73	0.75	9	3	3	6
ENSG00000197329	PELI1	8.75	8.61	-0.15	0.0	8.05	9.83	0.48	8	1	8	3
ENSG00000173372	C1QA	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000115165	CYTIP	12.54	12.45	-0.08	0.0	11.86	13.39	0.52	7	3	7	2
ENSG00000197629	MPEG1	7.4	6.89	-0.51	0.0	5.17	9.77	1.56	8	3	1	8
ENSG00000118503	TNFAIP3	12.71	12.71	0.0	0.0	11.98	13.53	0.53	6	4	4	4
ENSG00000104312	RIPK2	8.53	8.61	0.08	0.0	7.71	9.3	0.51	5	2	8	2
ENSG00000156234	CXCL13	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000156711	MAPK13	7.66	7.81	0.15	0.12	6.9	8.5	0.48	4	3	8	1
ENSG00000144029	MRPS5	9.65	9.61	-0.04	-0.25	9.46	9.86	0.12	8	0	12	0
ENSG00000122877	EGR2	7.98	8.44	0.46	0.33	6.51	10.13	0.98	3	6	4	2
ENSG00000115306	SPTBN1	9.2	9.61	0.41	0.22	7.95	10.45	0.78	3	7	3	2
ENSG00000135148	TRAFD1	10.12	9.74	-0.38	-0.11	9.06	11.17	0.68	9	3	1	8
ENSG00000124875	CXCL6	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000170017	ALCAM	7.47	7.41	-0.06	-0.14	6.62	8.04	0.41	7	1	10	1
ENSG00000137745	MMP13	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000103522	IL21R	8.56	8.45	-0.11	0.0	7.32	9.85	0.75	7	3	5	4
ENSG00000056558	TRAF1	10.29	10.8	0.5	0.0	9.07	12.19	0.93	3	9	0	3
ENSG00000160145	KALRN	4.54	4.4	-0.14	-0.1	4.32	4.79	0.16	10	0	12	0
ENSG00000182732	RGS6	5.1	4.99	-0.1	0.0	4.32	6.38	0.71	7	2	4	6
ENSG00000010327	STAB1	5.79	5.22	-0.57	0.0	4.32	7.43	1.04	9	3	0	9
ENSG00000240065	PSMB9	11.39	11.16	-0.22	-0.22	10.63	12.09	0.44	9	1	7	4
ENSG00000126561	STAT5A	10.1	10.1	-0.0	0.0	9.01	10.89	0.59	6	3	6	3
ENSG00000179388	EGR3	7.28	6.71	-0.57	-0.33	5.23	9.82	1.21	9	2	2	8
ENSG00000163599	CTLA4	5.0	5.25	0.25	0.33	4.32	6.26	0.54	3	3	7	2
ENSG00000136603	SKIL	10.0	10.0	0.0	0.0	8.76	11.17	0.75	6	3	6	3
ENSG00000164120	HPGD	4.71	4.39	-0.32	0.0	4.32	5.09	0.21	11	0	12	0
ENSG00000185033	SEMA4B	5.14	5.49	0.35	0.2	4.32	6.03	0.47	2	5	6	1
ENSG00000137757	CASP5	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000162366	PDZK1IP1	4.41	4.34	-0.07	0.0	4.32	4.49	0.05	11	0	12	0
ENSG00000115594	IL1R1	4.96	5.0	0.05	0.0	4.32	5.49	0.33	5	1	10	1
ENSG00000168394	TAP1	9.57	9.31	-0.26	-0.33	8.67	10.33	0.52	9	1	6	5
ENSG00000143546	S100A8	7.68	7.24	-0.44	0.0	5.27	9.98	1.42	8	2	2	8
ENSG00000118113	MMP8	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000186480	INSIG1	10.55	10.47	-0.08	0.0	9.95	11.5	0.52	7	2	6	4
ENSG00000125657	TNFSF9	7.55	7.41	-0.14	-0.14	5.5	8.73	0.99	7	4	4	4
ENSG00000139832	RAB20	6.77	6.67	-0.11	-0.14	5.77	7.83	0.7	7	3	4	5
ENSG00000136250	AOAH	11.21	11.29	0.08	0.14	10.29	12.52	0.6	5	3	7	2
ENSG00000197635	DPP4	6.76	6.76	0.0	0.0	4.96	8.98	1.36	6	6	0	6
ENSG00000127824	TUBA4A	8.55	8.47	-0.08	0.0	7.67	9.21	0.52	7	3	6	3
ENSG00000185811	IKZF1	10.91	10.94	0.03	0.14	10.54	11.3	0.21	5	0	12	0
ENSG00000168310	IRF2	9.29	9.33	0.04	0.0	8.88	9.7	0.25	5	0	12	0
ENSG00000185386	MAPK11	5.29	5.52	0.23	0.12	4.32	6.77	0.76	4	5	4	3
ENSG00000165025	SYK	7.74	8.15	0.4	0.3	7.02	9.0	0.56	2	6	5	1
ENSG00000162337	LRP5	4.76	4.56	-0.2	-0.11	4.32	5.41	0.38	9	1	11	0
ENSG00000164543	STK17A	11.79	11.68	-0.12	0.0	11.02	12.32	0.37	8	1	10	1
ENSG00000121053	EPX	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000163515	RETNLB	4.86	4.45	-0.41	-0.18	4.32	5.35	0.29	11	0	3	9
ENSG00000179639	FCER1A	5.78	4.91	-0.87	-0.1	4.32	7.21	1.0	10	2	0	10
ENSG00000172216	CEBPB	9.46	9.46	0.0	0.0	8.68	10.41	0.58	6	3	5	4
ENSG00000163220	S100A9	9.04	8.7	-0.34	-0.25	7.01	10.66	1.15	8	4	3	5
ENSG00000102962	CCL22	8.6	8.39	-0.21	-0.14	6.47	11.28	1.5	7	4	3	5
ENSG00000006747	SCIN	5.01	4.46	-0.55	-0.18	4.32	5.67	0.37	11	1	0	11
ENSG00000125730	C3	5.58	5.45	-0.13	0.0	4.32	7.01	0.86	7	3	4	5
ENSG00000104921	FCER2	4.75	4.75	0.0	0.0	4.32	5.28	0.36	6	1	11	0
ENSG00000158477	CD1A	5.25	5.16	-0.09	0.0	4.32	6.16	0.57	7	1	8	3
ENSG00000165704	HPRT1	9.1	9.39	0.3	0.0	8.41	10.02	0.54	3	6	3	3
ENSG00000175104	TRAF6	9.23	9.17	-0.06	0.0	8.9	9.57	0.2	8	0	12	0
ENSG00000196189	SEMA4A	5.22	5.81	0.6	0.3	4.32	6.91	0.78	2	7	3	2
ENSG00000101384	JAG1	5.21	5.21	-0.0	0.0	4.32	6.21	0.63	6	4	5	3
ENSG00000185745	IFIT1	6.86	6.13	-0.73	-0.33	4.55	9.0	1.47	9	2	2	8
ENSG00000172175	MALT1	9.79	9.71	-0.08	-0.11	9.48	10.05	0.16	9	0	12	0
ENSG00000115738	ID2	10.72	10.65	-0.07	0.0	9.97	11.39	0.45	7	2	8	2
ENSG00000006062	MAP3K14	7.8	7.77	-0.02	0.0	7.59	8.16	0.17	7	0	12	0
ENSG00000164399	IL3	6.29	5.72	-0.57	-0.2	4.55	7.67	0.75	10	1	3	8
ENSG00000011600	TYROBP	12.16	11.97	-0.2	0.0	11.19	13.0	0.59	8	3	5	4
ENSG00000007171	NOS2	4.73	4.66	-0.07	0.0	4.32	5.52	0.43	7	2	10	0
ENSG00000164136	IL15	6.35	6.26	-0.09	-0.14	5.49	7.28	0.62	7	2	6	4
ENSG00000178726	THBD	5.51	5.7	0.19	0.12	4.32	6.88	0.69	4	4	6	2
ENSG00000145779	TNFAIP8	9.14	9.32	0.18	0.22	8.5	9.92	0.39	3	3	8	1
ENSG00000005844	ITGAL	12.13	12.03	-0.1	0.0	11.59	12.52	0.29	8	0	11	1
ENSG00000168040	FADD	4.54	4.5	-0.03	0.0	4.32	4.92	0.22	7	0	12	0
ENSG00000172037	LAMB2	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000125347	IRF1	10.2	10.13	-0.07	0.0	9.42	11.01	0.45	7	2	8	2
ENSG00000105849	TWISTNB	8.22	8.33	0.11	0.25	7.55	8.8	0.37	4	2	9	1
ENSG00000267855	NDUFA7	8.76	8.66	-0.1	-0.33	8.32	9.18	0.22	9	0	12	0
ENSG00000006530	AGK	9.27	9.49	0.21	0.11	8.67	10.08	0.43	3	3	8	1
ENSG00000064666	CNN2	10.23	10.27	0.04	0.14	9.77	10.71	0.29	5	0	12	0
ENSG00000134871	COL4A2	5.15	4.69	-0.46	-0.1	4.32	6.16	0.56	10	1	2	9
ENSG00000263528	IKBKE	7.37	7.32	-0.05	0.0	6.66	8.17	0.39	7	1	9	2
ENSG00000157601	MX1	10.15	9.66	-0.49	0.0	8.01	12.75	1.54	8	3	1	8
ENSG00000110002	VWA5A	5.71	5.71	-0.0	0.0	5.11	6.41	0.43	6	3	7	2
ENSG00000178860	MSC	6.6	6.31	-0.28	-0.22	5.71	7.48	0.57	9	2	4	6
ENSG00000137693	YAP1	4.84	4.51	-0.32	-0.1	4.32	5.63	0.39	10	1	2	9
ENSG00000105976	MET	4.8	4.66	-0.14	0.0	4.32	5.58	0.43	8	1	11	0
ENSG00000129675	ARHGEF6	9.79	9.79	-0.0	0.0	9.31	10.26	0.34	6	0	12	0
ENSG00000179776	CDH5	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000168591	TMUB2	7.15	7.06	-0.08	0.0	6.74	7.7	0.27	8	1	11	0
ENSG00000123146	ADGRE5	11.15	11.25	0.1	0.0	9.98	11.95	0.62	5	5	4	3
ENSG00000080986	NDC80	5.18	5.18	-0.0	0.0	4.32	6.5	0.85	6	4	2	6
ENSG00000072694	FCGR2B	7.06	7.62	0.56	0.33	5.67	9.35	1.12	3	6	3	3
ENSG00000187498	COL4A1	4.78	4.63	-0.15	0.0	4.32	5.49	0.44	8	2	10	0
ENSG00000187955	COL14A1	5.04	4.61	-0.43	-0.2	4.32	5.94	0.51	10	1	3	8
ENSG00000204267	TAP2	9.01	8.74	-0.27	-0.22	8.13	9.9	0.52	9	1	5	6
ENSG00000116701	NCF2	7.63	7.75	0.12	0.0	5.96	9.18	0.83	5	4	5	3
ENSG00000119535	CSF3R	4.94	4.63	-0.3	0.0	4.32	5.98	0.55	9	1	2	9
ENSG00000148180	GSN	7.9	7.67	-0.23	-0.12	6.81	9.0	0.71	8	3	3	6
ENSG00000106123	EPHB6	4.87	4.7	-0.18	0.0	4.32	5.93	0.54	8	2	3	7
ENSG00000160712	IL6R	5.93	5.93	-0.0	0.0	4.75	7.0	0.58	6	2	8	2
ENSG00000136960	ENPP2	4.82	4.41	-0.42	0.0	4.32	5.32	0.28	11	0	12	0
ENSG00000137033	IL33	5.77	5.22	-0.54	-0.4	4.32	6.72	0.74	10	2	4	6
ENSG00000164327	RICTOR	9.53	9.48	-0.05	0.0	8.97	10.37	0.39	7	1	10	1
ENSG00000196975	ANXA4	8.02	8.02	0.0	0.0	7.24	8.88	0.49	6	2	8	2
ENSG00000106366	SERPINE1	5.38	5.82	0.44	0.22	4.32	7.26	0.91	3	7	2	3
ENSG00000123685	BATF3	6.24	6.74	0.5	0.12	4.32	8.88	1.6	4	7	2	3
ENSG00000150337	FCGR1A	5.38	5.07	-0.31	0.0	4.32	6.72	0.91	8	4	0	8
ENSG00000160293	VAV2	5.57	5.57	0.0	0.0	4.32	6.46	0.59	6	3	6	3
ENSG00000170989	S1PR1	7.32	7.42	0.1	0.0	6.14	8.48	0.69	5	4	6	2
ENSG00000105974	CAV1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
ENSG00000186265	BTLA	5.49	5.79	0.3	0.5	5.01	6.53	0.44	2	4	8	0
ENSG00000185104	FAF1	9.06	9.08	0.02	0.0	8.84	9.47	0.16	5	0	12	0
ENSG00000169282	KCNAB1	4.32	4.32	0.0	0.0	4.32	4.32	0.0	0	0	12	0
